0	1389.32	974.926
1.321918572737	1389.22	974.707
2.658447649445	1376.93	966.374
4.663504004785	1363.03	956.945
8.214121020034	1352.84	950.035
1398.75460708078	1346.24	945.559
1399.937398727123	1312.5	922.677
1401.147404475578	1308.77	920.152
1587.776889227328	1294.73	910.625
2077.270480670814	1291.86	908.683
2081.315337177457	1267.37	892.075
2093.529325009607	1258.06	885.757
2099.762833001476	1207.91	851.744
2100.778050820902	1200.66	846.832
2102.507534279039	1193.11	841.706
2105.855913324917	1192.71	841.436
2239.32258044683	1185.98	836.874
2240.394517431997	1185.27	836.391
2241.747243950681	1180.17	832.937
2243.960698280916	1171.84	827.284
2355.066834062856	1165.47	822.964
2356.082051424493	1163.49	821.623
2373.014769189149	1160.37	819.505
2374.41474329042	1148.63	811.543
2475.039380006748	1132.48	800.59
2478.026521408658	1128.8	798.093
2480.657687944989	1123.55	794.535
2515.159284130613	1111.63	786.448
2516.306421626957	1110.1	785.414
2530.120037857998	1100.86	779.148
2531.185321093942	1076.23	762.443
2548.945659703751	1054.1	747.433
2551.67578932871	1048.15	743.399
2553.643193183541	1036.02	735.173
2804.865527093504	1031.84	732.335
2806.179942139676	1030.62	731.514
2809.064779807352	1028.64	730.169
2810.116141252235	1013.48	719.889
2846.078023019138	1009.28	717.038
2849.803580364151	998.181	709.511
2853.097275423497	988.096	702.671
4498.15295829934	985.252	700.743
4569.279676676953	984.224	700.046
4570.453165010316	974.627	693.537
4575.386458913791	963.782	686.182
4577.341208271813	942.846	671.984
4581.991620145592	860.097	615.865
4583.043735949208	846.811	606.854
4591.492215881812	828.853	594.675
4592.601225460129	824.144	591.482
4830.810348001222	821.131	589.438
4832.461498657635	807.192	579.985
4833.489219967721	792.612	570.097
4835.371288507395	774.277	557.662
4836.445881280878	770.979	555.425
4840.295350953381	767.04	552.754
4843.173063609231	759.318	547.517
4844.893535653565	710.663	514.521
4892.755857335313	706.616	511.775
4894.479708659823	688.42	499.435
4896.187790010177	683.588	496.158
5027.458333518342	671.874	488.214
5028.885985649707	647.049	471.378
5037.701987774348	646.266	470.847
5040.422284446386	632.619	461.592
5041.446472258872	631.623	460.916
5042.871700211515	626.817	457.657
5045.370594851861	624.708	456.227
5053.417102379023	619.787	452.889
5059.804733552412	590.047	432.72
5061.221838450952	-887.552	-395.424
5063.636101048137	-562.54	-762.292
5065.26367339107	-906.982	-578.851
5070.417917643421	-916.038	-574.712
5071.532808883129	-908.062	-564.687
5072.583220394792	-887.552	-395.424
5073.708890347884	-1246.52	-422.394
5085.532396950898	-1255.75	-575.108
6162.540296670064	-887.552	-395.424
6173.478186488651	-1062.87	-289.1
6174.846902474246	-1061.82	-291.234
6176.381828248795	-1727.65	-369.432
6390.220754953639	-1729.12	-379.251
6391.267534367698	-1730.92	-381.246
6418.964183610889	-1732.59	-376.801
8054.642145407959	-1732.3	-376.59
8057.038697205548	-1736.3	-401.812
8067.869925148639	-1728.18	-394.573
8078.345613506741	-1714.72	-386.337
8086.542312963236	-1733.57	-395.798
8103.898616199821	-1739.19	-396.413
8104.931198337781	-1744.21	-428.87
8114.446262019823	-1744.15	-427.093
8115.494466333712	-1740.41	-426.17
8131.328192509263	-1709.22	-433.353
8132.851487387784	-1707.83	-442.876
8137.193082041395	-1708.16	-448.813
8138.580285847096	-1703.07	-424.717
8141.179077527455	-1702.03	-410.936
8142.678243038732	-1692.94	-417.267
8144.39708802224	-1696.5	-421.828
8145.56847929735	-1686.71	-419.12
8146.71599467255	-1690.48	-413.164
8147.757810867278	-1694.43	-406.298
8149.056536004349	-1697.51	-427.948
8150.089612823922	-1695.49	-426.485
8162.664938035517	-1710.54	-435.336
9316.953217788884	-1724.67	-433.151
9342.804967125869	-1715.47	-433.265
9348.577673772533	-1714.68	-427.298
9351.047773486951	-1713.67	-432.893
9352.465200090604	-1695.86	-441.129
9360.029994478562	-1692.75	-445.494
9362.101809950579	-1687.97	-450.206
9388.442274494506	-1686.53	-437.333
9390.647645995355	-1686.02	-436.787
9392.192426956615	-1686.16	-436.591
9396.95280802601	-1702.28	-433.669
9406.895221945331	-1697.06	-431.102
9407.941721967267	-1697.56	-429.04
9438.069729364994	-1697.69	-424.555
9640.788275445529	-1699.43	-423.991
9641.908199122791	-1701.99	-423.729
9642.941798106288	-1715.62	-415.524
9646.550448918562	-1715.96	-406.808
9648.470598639737	-1719.08	-413.135
9649.81298482716	-1715.01	-421.282
9650.861272958686	-1715.89	-421.011
9652.309529231182	-1710.69	-373.166
9661.506179340433	-1709.68	-370.013
9665.585964616008	-1708.92	-372.879
9683.932806186949	-1709.43	-375.161
9707.634703460106	-1710.19	-377.77
9709.705192858065	-1715.33	-389.746
9710.720465384298	-1714.77	-389.727
9712.460458071846	-1727.15	-391.8
9714.270530489649	-1740.05	-395.997
9735.583415331172	-1734.56	-405.659
9736.869043077837	-1715.48	-402.269
9738.924187904559	-1808.76	-358.148
9748.659401708836	-1806.15	-352.027
9750.900670481368	-1800.79	-346.547
9752.094140534449	-1789.04	-336.965
9755.785953897423	-1802.39	-327.003
9756.839047573471	-1802.49	-325.933
9759.295626192237	-1801.96	-334.358
9760.326999108478	-1749.06	-342.705
9761.586001747208	-1798.4	-363.306
11315.99038086156	-1801.66	-367.216
11317.487992014528	-1787.65	-375.926
11346.663004758718	-1789.47	-365.006
11348.074640670336	-1790.04	-366.015
11839.264554265714	-1794.5	-347.048
11841.375394202853	-1793.39	-346.603
11843.921426858665	-1786.59	-334.268
12922.116950010943	-1779.77	-340.221
12925.336238990253	-1781.74	-344.984
12927.153045790671	-1780.94	-351.596
12928.28724333177	-1775.16	-350.009
12931.133063077542	-1776.1	-353.865
13560.573232052119	-1807.28	-363.83
13562.234457078836	-1799.79	-363.133
13564.789482750196	-1803.32	-351.237
13703.846282707102	-1801.54	-356.429
13705.631392574219	-1801.62	-356.728
13706.863542760683	-1794.23	-350.97
14262.513698127955	-1793.23	-360.144
14266.898081579985	-1812.32	-351.196
14267.950728228636	-1821.68	-340.652
14388.340477468689	-1821.54	-340.849
14406.47878465345	-1820.45	-339.844
14411.633985400818	-1812.12	-338.514
14413.202969379689	-1818.05	-333.989
14420.092605988741	-1811.18	-339.069
14423.288587039365	-1806.05	-332.1
14424.467070184205	-1824.72	-336.542
14440.748117992047	-1819.22	-331.197
14443.269297401154	-1811.15	-337.296
14446.084920668234	-1810.2	-337.515
