6.23657	300
14.0457	90
5.55061	990
11.4905	180
6.18766	30
6.29954	30
0.582145	60
33.1654	90
4.75157	30
66.3693	180
54.3302	330
3.95857	30
5.77488	30
8.801	30
6.61284	60
6.23759	30
3725.14	540
3575.64	750
3.01166	90
503.276	300
7.14379	30
14.0475	1290
6.40583	480
13.5057	720
12.5728	360
13.0513	210
7.01896	360
25.3498	420
41.0257	540
20.2271	600
11.6569	1020
18.5492	390
18.9848	270
24.336	420
8.05301	60
2.19986	870
8.45277	60
8.73688	30
7.76562	60
7916.06	6150
35.2385	180
355.078	660
850.544	2220
78.3485	600
170.014	210
17.0517	90
25.7058	90
2.81649	60
14.7261	780
3.9072	30
16.6889	30
13.6453	240
905.918	870
403.731	480
49.1166	120
36.6557	240
435.522	720
927.426	840
2.58813	30
19.2695	90
10.6828	30
0.374386	30
27.5056	120
11.0214	60
8.21645	30
4.74046	210
17.0821	120
10.4081	30
10.8367	30
21.2437	90
15.7569	690
24.8045	1170
15.5805	150
32.263	30
1419.53	90
814.836	120
285.328	210
44.5474	240
57.0092	1110
2.186	30
4.77247	90
6548.05	3300
76.9601	600
21.7057	150
28.0489	210
44.802	630
46.9174	180
26.6319	300
29.5477	240
26.7736	60
16.5039	300
43.1775	120
16.6534	660
4.1561	330
10.4578	30
5.82588	60
3.13319	30
7.1147	990
80.5086	150
65.4227	450
18.4476	750
13.6432	240
8.22354	150
4.61937	300
8.62576	30
15.4313	90
44.5207	270
42.095	330
31.3644	1410
104.892	450
30.8866	60
4.41892	90
27.8338	150
20.5499	1200
13.7802	30
5.58674	240
17.9134	660
20.3083	60
24.7067	390
9.52371	510
68.5898	60
18.9184	1020
157.603	360
3.4522	330
28.6257	690
502.159	690
55.0109	210
3.34744	180
15.0921	300
22.7038	30
14.3908	180
16.5811	480
7.97167	30
13.3604	60
10.5161	450
20.9752	120
12.1281	660
50.0937	840
38.52	180
37.2652	300
28.9012	510
3.69608	60
30.5263	90
4.0761	30
32.5807	720
15.7538	210
16.6236	990
280.862	930
83.4686	120
156.504	360
19.9698	270
360.314	1140
268.259	240
21.0955	90
18.9603	390
308.338	810
42.0744	330
16.1123	120
27.0087	30
10.6124	90
6.46672	180
15.5767	30
19.2092	90
5.41151	30
104.78	420
55.4634	750
11.8406	30
26.3922	90
31.1981	300
92.1328	450
0.966321	30
28.6604	60
8.07745	60
263.84	2430
309.868	1080
655.267	240
1.78676	30
6.14514	30
2.93303	30
10.2565	30
16.0729	120
18.3582	60
8.00907	30
21.7058	120
27.1867	60
21.9181	240
6.71432	120
3.71393	60
16.2573	60
12.4225	30
7.68149	30
393.67	210
519.502	540
1956.29	2820
22.1674	1290
926.77	900
166.025	1800
20.7457	60
90.7037	180
449.031	540
4.39671	300
13.6726	150
14.8657	30
5.02001	300
215.75	1140
555.202	480
1764.02	1320
1.64798	30
36.3324	120
111.677	300
1171.91	750
2.86082	1380
15.5416	90
7.01832	60
3.26369	330
15.5943	240
15.3821	180
13.3252	690
15.3419	390
16.7816	960
31.423	240
33.9104	330
49.2516	360
21.2873	90
712.847	270
145.752	270
73.4239	210
393.536	1140
9.23233	30
40.5966	990
12.635	30
11.3388	30
11.7237	30
70.4434	90
32.0031	240
27.3661	120
32.615	210
10.9301	30
10.0678	30
38.2452	570
23.3803	90
290.581	720
310.685	690
173.807	1650
12.2614	1170
39.8975	450
6.99765	30
99.5056	120
154.908	330
527.598	360
65.2985	390
1.75599	240
7.41687	30
98.4952	510
1146.51	330
32.8227	270
13.1443	30
42.5625	480
14.6874	30
70.7141	1920
21.1504	450
69.5233	630
53.4009	330
21.7885	480
60.2654	120
11.9669	420
107.51	90
11.7143	90
0.483612	30
36.942	330
10.3591	240
3.4859	30
165.54	330
182.004	180
45.1371	30
37.4118	90
1.20843	30
876.161	3180
53.3131	810
12.1311	330
6.20527	270
14.409	1530
968.616	1680
260.912	1230
9.71928	180
19.7065	120
71.5421	240
113.521	150
76.6	150
4.90173	30
60.0199	150
150.579	150
23.2559	780
0.65689	30
73.1518	150
6.96447	60
34.1679	360
947.069	870
6.46753	90
17.6697	210
5.68822	420
16.886	900
7.36662	90
463.545	1350
443.81	630
9.39286	30
51.2534	210
20.5012	240
23.7845	150
12.9554	30
889.775	1470
5.52501	30
10.5753	30
20.5196	30
12.0163	30
12.1486	30
49.4394	450
67.0444	930
11.8709	480
13.7896	540
8.22203	30
1.03592	30
5.36691	150
18.9426	60
15.3496	180
14.3268	690
23.4076	60
20.5058	180
894.819	1140
7.70619	630
25.1192	690
881.653	5010
1.23229	30
51.0223	960
857.661	1470
41.8237	90
18.5233	600
25.5507	1680
841.583	1200
159.04	150
140.642	3600
27.4235	210
330.361	690
925.055	1290
1405.89	1440
39.2029	150
1424.68	2010
45.3971	270
41.921	510
54.7222	270
63.4445	210
83.5229	90
7.17855	390
7.60288	30
4.59748	630
5.79518	30
8.57629	270
11.341	120
6.21199	240
18.1207	660
146.682	2160
26.2859	1200
34.034	720
68.8361	780
99.8693	570
21.7018	420
103.876	2190
2011.29	720
11.2157	150
4.64957	630
1.23794	60
4.82695	30
7.02236	30
5.73405	30
13.3402	30
4.97829	30
0.888876	60
7.93204	90
2.17205	30
6.8036	120
3.42286	210
10.383	60
5.34555	150
5.56369	30
3.35336	30
1.94905	60
0.916788	30
2.6729	60
7.79475	30
5.90496	30
3.58232	30
5.51461	30
6.75825	60
5.12644	120
4.86733	30
6.93851	30
7.23714	30
13.3903	120
11.0608	30
2.9894	60
2056.17	930
9.50149	420
5.00199	60
3.04412	30
25.3085	150
34.5685	300
3.06334	450
5.19247	60
11.1007	60
4.28356	240
1.76615	60
7.23669	150
9.4399	1020
7.70052	240
3.77459	30
7.43962	1110
9.95599	180
4.48114	30
13.4332	330
10.1191	120
32.9861	660
37.123	210
344.421	570
77.6879	90
28.5502	30
20.523	60
3.60171	30
73.115	2070
12.9125	30
12.9129	30
6.72531	30
172.777	60
3497.71	810
615.403	90
389.849	60
873.102	210
11.8486	30
9.90633	90
5.98336	30
7.54054	30
19.6407	60
1743.24	570
604.976	90
2232.99	540
1150.95	120
2144.97	510
1.31702	30
949.279	330
473.919	570
12.9061	180
15.1885	60
19.7123	2190
84.5782	2100
19.6949	30
22.3537	90
5.38913	420
3.15733	120
3.15141	30
19.2547	90
1.26664	90
19.4677	150
36.6355	270
19.5079	330
4.01516	330
6.44165	30
20.9533	720
50.7522	390
55.5566	360
3.43173	30
40.5614	390
15.1068	510
27.9215	120
33.6981	1440
61.4882	2550
24.4645	1200
34.5207	210
10.7522	60
13.3096	60
18.5981	450
19.4507	300
51.3354	270
20.2481	90
65.1934	300
21.3568	60
12.0186	420
630.802	1200
24.1335	600
20.4103	150
32.793	60
12.6301	30
33.5794	810
9.45178	30
15.2119	1230
48.2663	150
57.7225	210
26.868	120
5.48058	60
9.17925	30
67.1176	270
64.579	720
2.46997	30
35.4506	90
21.8303	300
14.2165	30
16.2921	270
19.2553	810
8.94633	30
220.587	300
216.855	330
6.87677	90
6.24823	90
19.0103	480
11.2015	30
7.47841	30
7.31133	150
19.9375	420
33.5321	150
55.3574	540
11.7643	30
359.531	420
67.0992	270
359.833	510
9.57342	570
36.1478	780
913.412	810
861.817	1380
58.5808	120
13.6746	30
55.3753	420
85.828	210
12.9365	120
1667.42	1680
490.135	570
113.059	1080
0.973195	30
22.6959	90
28.4216	120
12.3767	30
11.5283	30
20.65	210
30.7617	270
59.4903	270
479.223	720
148.486	1320
25.9298	180
7.96076	30
10.2376	30
45.79	1080
9.90456	30
278.751	330
282.488	630
37.0082	510
13.7947	30
50.8915	330
62.8013	3450
39.4579	240
82.9803	120
35.5301	270
2.48259	30
307.18	420
2.78132	30
1183.22	1380
23.0595	450
24.8042	150
11.3003	180
45.4722	3300
9.35998	270
2.76518	210
19.2245	1890
30.2095	840
43.7229	870
17.5582	900
1.8098	270
7.1778	1560
8.97447	90
33.7903	90
17.5455	270
3.9636	30
160.554	420
13.9716	150
6.0809	30
641.865	360
345.243	1110
9.75255	1230
176.745	360
148.873	180
75.2942	1290
74.275	120
25.3676	150
4.19601	210
2.74216	30
32.0804	570
7.99179	270
10.1401	330
14.2735	480
481.14	420
136.472	330
6.55385	30
5.98741	60
7.99924	30
2.50384	30
4.73041	30
7.29469	30
20.8438	240
73.9797	390
14.7987	30
74.9727	300
88.3278	270
2.44722	30
40.1636	60
58.459	90
54.1744	60
1771.66	1560
22.8287	300
680.955	1050
11.4953	30
167.103	2970
157.82	1440
49.5895	270
13.8643	30
14.5649	30
22.2436	660
26.3869	540
105.027	120
57.6978	60
35.3139	90
91.5144	60
103.922	540
4.56133	30
12.157	360
6.71615	30
7.93832	120
45.484	90
117.905	90
885.359	870
9.6379	30
44.8826	1080
14.4998	30
24.0263	1380
28.0457	420
68.1764	120
36.7516	60
281.675	90
1168.04	1740
12.3331	30
19.3447	900
10.7029	30
6.95336	30
13.2521	150
25.3354	60
8.22129	120
9.58995	210
10.4106	360
7.11803	60
6.07551	90
8.18966	30
10.3924	180
0.598732	180
4.54401	300
8.80127	180
5.20135	240
4.02326	150
7.68611	330
2.04382	390
7.01522	210
25.5731	360
897.117	900
116.466	930
0.415077	30
172.429	270
0.97719	30
922.505	780
54.8141	690
31.2726	420
831.871	990
0.984787	30
119.807	480
18.0192	150
200.464	210
476.895	510
128.034	120
989.783	1170
4.23204	90
10.3771	30
10.6945	30
9.86243	30
51.1843	600
11.8703	30
18.9065	210
26.2038	360
11.2138	30
13.1728	30
11.9237	30
15.1212	60
11.8266	30
12.2344	30
24.1285	90
26.3842	210
16.6519	420
4.16746	150
10.9618	30
32.7916	60
0.416214	30
23.8103	960
21.9718	150
7.29536	30
33.6934	90
24.7273	120
9.44366	30
19.7615	90
24.6548	60
19.607	390
29.0258	210
13.2402	300
19.4097	90
3.68726	240
3.53751	30
5.2535	30
25.0117	90
879.785	780
18.684	750
38.7758	1050
30.9015	330
496.664	1410
1261.55	1140
14.5156	60
7.37732	30
9.8707	90
43.5597	810
46.6899	960
39.7788	60
20.7035	1920
39.728	3060
7.75895	510
7.84831	360
193.004	600
237.116	330
43.24	150
1.8636	30
60.9632	900
66.5305	270
16.398	480
12.5708	30
12.0663	210
14.2219	30
14.3895	30
51.0244	180
20.2276	960
26.664	270
4.12119	180
11.7355	60
5.49825	240
10.2892	240
4.13312	120
8.19011	240
9.17071	390
401.722	2100
46.3647	570
10.8485	600
8.29832	30
53.2544	1260
3.62681	150
26.1641	60
6.69607	30
21.3527	420
24.5627	1140
23.5526	150
6.50772	1530
29.0518	480
15.0061	30
15.4811	510
10.3372	150
943.596	1770
58.2735	90
12.8931	30
1328.08	1050
70.0271	540
8.96364	90
16.3579	240
13.9823	60
19.1317	60
6.75114	60
9.48488	30
9.7501	150
10.7603	30
9.9074	30
4.96921	30
2.71895	30
1.17171	150
10.5359	60
13.5846	90
0.958858	30
3.65813	90
8.29522	30
10.2697	30
30.987	120
20.114	240
3.60948	30
3.67361	60
1251.15	1860
87.7972	1080
53.9292	450
129.913	2820
172.663	360
47.3293	120
86.1264	150
46.9506	60
17.2303	60
57.8027	150
12.1434	30
27.1958	30
841.596	2430
19.833	2100
51.6358	300
49.2549	1200
19.2048	240
32.3344	480
26.8776	390
42.7454	210
34.6918	630
16.2765	60
10.8426	660
3.26692	90
8.88988	270
5.31589	270
16.1203	270
9.73041	600
14.9325	540
21.2117	1350
13.6104	2100
125.431	1980
13.5234	1440
6.00602	960
6.86505	30
15.6997	90
9.49558	150
24.8051	60
28.7252	120
3.68149	60
5.81576	30
6.4513	120
28.857	300
4.67058	510
3.61689	30
23.7018	60
14.8552	90
15.0923	120
31.1556	120
6.32332	30
4.36264	60
20.742	270
13.5437	90
57.7253	2730
125.648	1980
1028.9	1320
134.716	240
1421.59	690
1281.81	660
108.8	270
96.2721	390
41.9705	120
20.538	630
275.976	210
348.389	270
2120.13	1080
211.129	300
42.72	2790
64.1986	630
8.63566	60
14.8218	30
262.087	570
250.742	240
222.711	420
52.5751	630
217.812	210
201.092	210
4.84513	480
59.901	120
34.1133	90
214.971	510
549.641	180
2235.54	690
1.91943	30
6.41595	30
12.0206	30
10.6387	30
6.29407	30
7.53436	30
6.87148	30
3.76819	30
304.101	840
0.139176	30
456.243	1290
148.676	390
13.9664	120
13.1862	210
60.0435	480
1423.9	1440
1226.44	1350
20.5337	150
3.68597	240
25.2083	510
9.40517	90
16.4021	90
9.1128	30
8.53725	30
35.8831	90
8.56209	30
23.1684	120
883.514	1170
1.23493	120
24.7664	360
3.56329	90
11.2819	60
9.50051	390
8.77185	30
13.1103	30
22.3184	120
11.794	30
18.2298	60
7.79125	570
15.2233	870
4.9325	30
9.44748	90
27.8813	1980
11.1648	900
8.71975	210
96.4456	630
51.4464	120
153.829	540
2580.55	2400
29.694	120
96.8379	360
2446.42	750
40.4774	330
622.962	570
6.23974	30
10.3369	60
5.83656	30
6.18925	150
11.6753	120
15.3197	30
12.4944	210
17.8181	120
3.6619	300
10.0714	30
34.3999	60
51.6759	960
26.3247	60
5.00906	450
105.912	1260
1396.42	1800
133.245	330
1128.05	930
2.56201	30
2.49104	30
0.930742	30
100	150
2.83494	30
3.20419	30
1.41208	30
9.14552	30
11.9937	90
5.86338	30
4.37713	60
11.1598	150
4.78953	30
5.01427	180
6.48658	30
5.07094	30
4.62978	30
11.4134	30
7.82161	30
7.07003	90
14.8728	30
4.52372	90
3.11147	30
1.8074	180
3.90364	90
1.27039	60
1799.59	720
3.48639	30
1.47215	30
6.08786	60
4.30635	30
7.40048	30
7.40113	30
6.98301	90
4.56376	30
9.67204	30
7.71799	30
5.26314	30
3.18027	30
3.8834	30
4.44746	30
5.35951	30
2.6926	240
9.54486	240
1.93391	30
19.248	60
8.55529	30
3.08661	420
4.41114	420
14.1083	540
1823.55	1050
18.8249	570
29.4797	90
13.5956	390
10.2921	630
23.2403	60
9.14173	30
4.68206	180
7.27623	30
20.5209	810
24.7571	210
4.16278	30
20.2104	210
22.6181	210
12.1435	720
17.668	690
31.8055	840
18.7224	240
32.9905	390
10.3867	840
9.36851	30
11.9049	30
5.09849	30
17.9196	180
24.8483	60
11.5049	150
19.3541	240
11.5603	30
39.1501	300
29.9457	30
68.882	870
62.5524	90
30.4403	120
102.726	870
46.4646	1530
15.3167	210
21.0111	270
3.58071	60
12.3082	30
6.02397	150
18.0334	30
43.3681	270
5.90376	30
17.0602	30
10.7777	480
6.51636	360
16.3868	120
12.4534	30
39.5471	90
43.8901	120
444.712	1050
445.834	2520
11.4283	30
11.869	30
28.6265	1290
12.0101	30
9.19037	30
5.81021	30
56.3275	1770
19.6578	420
29.7474	300
58.8448	330
878.15	1980
21.2482	60
42.8782	180
37.8736	240
14.0423	30
8.95739	150
2.43049	480
39.9099	690
9.34593	30
13.863	30
4.9629	120
10.1591	30
20.9607	210
4.38663	30
103.539	120
83.4812	90
734.933	390
794.079	870
109.201	300
24.4512	300
4.68257	30
97.9685	90
17.8134	180
48.339	510
61.9293	150
33.1863	540
124.834	1110
34.7026	90
2.43816	30
17.754	570
4.09972	150
47.0864	570
85.8596	1500
93.45	1260
21.6951	30
34.7868	120
40.5654	450
59.7876	510
903.94	1710
33.0614	360
34.6061	150
13.6956	30
14.1669	30
27.4056	60
38.3373	420
8.56809	360
19.7725	30
496.906	1740
26.7515	480
15.9089	510
8.73925	30
26.5707	420
27.6804	510
29.5444	300
111.143	810
132.333	780
4.39145	30
25.4625	90
16.8707	90
12.06	1260
15.9126	60
15.8495	960
22.5309	30
11.6909	30
13.9164	30
9.26348	30
93.1294	300
56.9802	90
234.23	1140
10.7793	30
12.0893	30
16.1429	30
20.7428	60
247.805	990
5.48665	330
15.1851	90
430.24	570
6.13083	30
6.46028	30
1.58663	30
1.79062	30
9.83215	30
772.086	540
5.47042	60
9.79629	30
2.41515	60
2.56792	30
8.07397	30
5.67221	30
5.78499	30
5.27878	30
8.21741	210
14.1066	150
6.3516	30
6.1353	30
3.36496	90
2.57702	60
2.45016	30
8.72626	30
9.97128	30
2071.69	870
174.003	180
43.806	420
9.00788	30
8.83218	30
10.1806	30
5.36598	30
470.939	270
2830	420
3.1177	30
3.92377	30
637.842	240
113.879	240
23.3728	330
12.363	30
0.945019	150
10.7241	150
15.7504	120
2.78926	60
31.4567	60
6.99192	210
15.9107	120
8.68006	30
33.0002	600
63.4474	60
15.1956	90
30.163	270
0.82662	30
36.2016	810
32.136	300
22.857	60
7.45258	150
13.0131	210
8.1212	30
23.8169	150
9.86663	30
1.66075	330
18.1927	750
9.15855	30
14.0497	240
14.5398	90
6.18979	30
7.02717	90
12.166	420
12.7648	60
36.6293	660
17.657	390
44.0889	150
190.179	180
1.06097	30
58.4717	240
98.0617	1050
33.9444	150
341.41	1200
324.256	570
20.7693	390
22.9963	270
35.6089	210
27.4991	1230
18.8672	30
40.8182	870
73.6257	510
31.8112	330
1041.75	4530
6.10652	60
10.4526	30
9.34448	30
137.797	720
35.6933	180
59.2051	390
48.9384	450
6.52224	30
4.81437	600
11.2411	90
4.2932	30
20.9459	450
35.2683	390
68.451	480
72.2512	1440
8.16169	90
14.228	210
21.0431	60
23.1169	60
74.0103	690
14.6711	210
40.0384	1110
41.9737	840
30.0456	2190
28.0774	960
20.7332	30
30.424	330
52.5169	270
80.2692	840
147.423	210
70.6412	90
1.20031	30
74.8685	120
43.8776	240
4.09454	30
18.2156	30
5.63935	270
26.09	60
23.5609	60
11.4497	30
5.29046	30
17.521	210
37.8417	480
8.54947	30
42.2423	450
20.6938	360
31.7957	30
31.5234	210
668.759	1710
55.0482	270
14.2442	30
14.7926	30
42.8029	90
2.25145	30
521.462	990
408.679	750
523.712	930
18.1649	510
32.1058	120
12.9445	60
31.1873	210
32.7264	120
9.94309	1350
28.4292	690
55.2105	360
21.8906	30
47.2568	390
19.9633	1500
1347.49	2520
7.79682	450
12.7297	810
4.03789	60
2.81262	60
12.5406	270
14.4649	180
52.0765	600
13.9824	120
8.52943	180
18.5842	30
1.95771	90
37.2839	960
12.8271	720
33.2145	750
8.78209	90
23.3662	240
16.3075	420
45.8943	180
15.4782	30
54.3157	270
30.8403	300
941.752	1620
12.8298	30
39.1455	240
14.6376	330
14.413	30
5.13828	900
0.203273	30
122.994	90
25.7803	300
168.307	150
907.016	1740
7.48222	300
8.83526	240
9.18925	900
3.21544	60
5.0901	330
22.9572	300
17.0054	660
8.60911	390
25.6241	270
27.2635	60
33.0184	90
7.27492	30
10.5053	90
898.521	720
23.4959	60
3.8231	30
113.547	210
0.990725	30
976.041	1350
35.7717	210
20.1849	60
15.394	30
16.7326	60
20.6457	120
21.8354	180
11.5569	120
13.1147	60
13.414	90
968.678	750
973.05	840
5.66884	30
34.6522	390
12.7981	30
37.8629	300
31.4643	870
71.4921	60
7.89974	1230
12.4238	420
11.8484	30
13.3286	30
60.0477	90
69.9217	150
27.0622	690
33.8273	300
45.7186	780
21.2582	60
9.25493	660
7.57649	1170
8.47432	60
22.4418	270
11.1747	120
63.83	1020
11.3944	30
11.6101	30
37.8147	2070
0.98206	30
36.8158	990
16.2464	330
27.9357	540
8.88592	30
19.3863	60
12.3206	30
80.0046	480
59.3279	90
23.4812	150
15.7445	150
22.4197	60
26.5126	210
11.6903	210
12.8098	180
20.7107	150
31.3482	1080
13.2218	1170
10.8805	30
11.1892	240
6.65846	60
120.094	450
18.9803	90
19.4057	120
22.6318	1140
11.5344	60
11.2469	30
24.4523	420
44.3431	90
12.3746	120
8.86388	60
6.72045	30
27.5848	30
159.035	210
463.541	570
3777.89	1950
2595.26	810
159.349	240
2369.27	570
3509.87	1410
198.391	240
1004.65	1050
38.7664	150
288.879	390
19	60
887.763	1020
24.4159	30
76.0733	150
13.7478	90
5.04231	60
12.2848	30
12.8478	120
12.661	30
3.92518	60
10.9906	360
10.3739	30
8.98734	390
94.8949	600
27.026	240
15.4433	30
37.4222	180
910.352	1020
8.52142	30
19.8859	660
124.055	120
11.6412	30
149.872	180
271.48	120
2.41935	30
255.938	210
847.698	840
20.9083	60
13.5213	60
13.5191	180
10.7837	90
34.9908	750
7.01067	30
9.74672	30
11.1874	90
12.4177	30
6.18454	30
11.0738	60
24.2987	90
9.69019	120
5.58422	30
16.7524	30
35.4354	120
26.8276	510
12.0888	60
17.4102	120
4.06342	30
3.61897	240
551.309	480
86.3948	90
4163.49	2490
2438.56	690
352.791	60
3258.98	1410
144.625	90
5.24289	30
7.20062	60
1367.09	330
1316.08	270
1.22573	30
7.91742	30
6.77004	30
3.12457	30
3.8554	30
4.33935	30
6.39044	30
3.87326	30
8.73677	30
5.4309	30
5.56411	30
1.96352	30
4.93587	30
6.65949	30
5.72968	30
5.47435	30
5.32616	30
0.490123	30
7.19499	30
6.17065	30
7.54096	60
3.06071	30
5.69983	30
3.96357	30
6.58788	30
8.87102	30
7.99653	30
4.8668	30
1.43308	30
5.33588	30
5.75735	30
1959.24	1530
85.8721	150
5.57336	270
31.1396	180
34.4091	420
11.9366	30
91.2894	270
69.9424	90
35.7342	600
83.3152	420
80.7812	90
54.8788	240
45.7077	30
2.50248	30
29.9555	210
27.1747	480
34.7006	30
26.6121	120
63.7093	150
36.8942	90
2.33432	30
10.0803	540
50.9345	90
48.7208	150
58.2726	240
74.7435	450
67.478	300
70.3348	90
67.5306	60
47.693	330
212.237	120
79.9873	150
108.748	90
11.2834	30
12.0903	30
41.2974	270
569.442	900
72.6237	570
14.6	1200
22.9881	450
64.348	150
40.8903	1020
144.468	390
9.83567	150
20.7638	120
28.8743	330
2247.89	1560
378.593	180
116.658	180
13.5551	30
8.22268	30
2429.58	600
519.899	720
99.5345	240
81.6883	180
11.2873	60
9.71648	480
20.224	30
35.4345	120
31.8761	60
2.92548	30
11.8219	450
21.9341	90
453.164	720
470.887	510
3.50089	60
2.9906	30
16.7307	60
4.15467	30
5.02176	30
7.07367	30
13.5996	30
4.16565	30
7.34921	30
8.56318	30
1148	630
8.12973	30
11.1632	30
19.0753	60
36.5128	180
0.995512	30
47.6551	330
45.6629	90
626.889	630
20.2174	30
2.35203	30
674.479	360
43.3128	210
12.3488	30
12.8178	30
5.22744	30
24.5354	330
26.7646	240
276.713	1470
235.275	420
543.295	270
5.29732	30
1.72545	30
8.36255	30
7.92002	30
6.99313	30
10.5984	30
464.453	270
7.80933	30
11.9465	60
1.13923	30
6.10079	30
7.2085	30
2.69769	180
4.95068	30
5.34982	180
7.27882	30
4.98874	120
781.336	300
7.17951	30
10.1094	30
9.67173	30
20.5824	150
14.3401	30
1.94718	30
1.56047	60
4.10739	30
6.78322	30
6.48293	30
2.71331	30
7.98652	30
10.8868	30
2.71405	30
954.315	540
1612.76	570
2031.96	1500
199.142	330
58.1558	270
990.348	240
2.49098	30
4331.22	3540
25.0845	600
145.243	390
8.17612	30
7.63504	30
6.89708	120
11.516	30
23.5404	2520
24.8367	1320
11.3517	30
1.57483	30
3.60795	90
17.4031	240
33.5051	330
24.638	330
12.6764	30
14.9218	30
11.6729	30
55.0462	210
22.8773	60
13.3994	180
6.46232	30
11.2221	30
1.82118	90
9.4213	60
51.3144	120
498.637	630
6.60771	30
24.1681	450
7.15879	180
15.1735	210
21.6782	90
24.0192	60
79.0861	1170
13.1602	150
24.8355	300
118.303	180
9.87721	120
28.3577	60
181.425	930
27.8849	60
29.4926	630
6.14301	30
80.1083	780
40.1297	450
159.85	720
65.8047	180
11.0777	90
436.575	720
11.8933	30
19.8855	2010
170.597	330
104.024	390
11.2048	30
30.949	30
920.298	900
881.466	1050
64.4616	90
921.739	1320
15.2814	120
8.52608	60
22.6517	780
23.7472	330
13.8086	90
1.92024	30
6.39039	30
12.2002	30
0.615	120
11.5957	120
18.2859	150
7.69446	150
6.51128	30
7.01692	120
6.73962	90
7.34144	30
11.7567	30
9.67767	30
43.7649	150
15.2372	30
15.5721	30
25.5331	60
8.66373	60
20.5908	90
10.38	270
8.11233	210
12.239	90
11.3845	30
4.43593	30
28.6379	120
272.848	570
2.89317	30
4.70266	60
3.93039	30
2.61769	210
4.31142	60
9.29931	30
7.71024	30
8.1362	60
6.14178	120
3.7898	60
8.66427	120
13.0086	120
